vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002295,0.000079,0.006803,0.002130,0.003344,0.000160,0.004155,0.001234
0.004365,0.000268,0.014223,0.008769,0.006379,0.000638,0.011255,0.005966
0.007034,0.000315,0.033097,0.010340,0.011419,0.000545,0.023705,0.006359
0.013821,0.000747,0.067731,0.028303,0.019845,0.001360,0.054515,0.017771
0.016861,0.002029,0.064476,0.077357,0.018951,0.004087,0.051844,0.053128
