vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002158,0.000074,0.006343,0.001979,0.003126,0.000149,0.004337,0.001186
0.004500,0.000268,0.013736,0.008433,0.005387,0.000545,0.010101,0.005746
0.006420,0.000268,0.028450,0.009078,0.010128,0.000546,0.022041,0.005991
0.013357,0.000668,0.070235,0.025782,0.019877,0.001361,0.051501,0.017804
0.016785,0.002003,0.064897,0.076354,0.018523,0.004088,0.051146,0.054020
