vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001403,0.000048,0.003925,0.001270,0.001866,0.000080,0.002730,0.000669
0.005839,0.000468,0.016693,0.008447,0.005395,0.000548,0.010177,0.005408
0.006434,0.000269,0.028718,0.008941,0.010156,0.000547,0.022248,0.006040
0.013726,0.000789,0.070457,0.028661,0.021052,0.001630,0.053570,0.018378
0.016928,0.002338,0.069830,0.079072,0.018482,0.004083,0.050478,0.053277
